timestamp,spot
2026-03-20T10:15:00+05:30,23204.3496
2026-03-20T10:15:00+05:30,23215.9004
2026-03-20T10:20:00+05:30,23219.3496
2026-03-20T10:20:00+05:30,23220.5
2026-03-20T10:20:00+05:30,23223.0996
2026-03-20T10:20:00+05:30,23223.0996
2026-03-20T10:20:00+05:30,23221.5508
2026-03-20T10:20:00+05:30,23216.75
2026-03-20T10:20:00+05:30,23216.75
2026-03-20T10:20:00+05:30,23212.3496
2026-03-20T10:20:00+05:30,23207.6504
2026-03-20T10:20:00+05:30,23207.6504
2026-03-20T10:20:00+05:30,23208.8496
2026-03-20T10:20:00+05:30,23213.9004
2026-03-20T10:20:00+05:30,23212.6992
2026-03-20T10:20:00+05:30,23212.6992
2026-03-20T10:20:00+05:30,23218.0508
2026-03-20T10:20:00+05:30,23219.4004
2026-03-20T10:20:00+05:30,23219.4004
2026-03-20T10:20:00+05:30,23226.75
2026-03-20T10:20:00+05:30,23238.25
2026-03-20T10:20:00+05:30,23238.25
2026-03-20T10:20:00+05:30,23224.4004
2026-03-20T10:20:00+05:30,23226.5
2026-03-20T10:20:00+05:30,23226.5
2026-03-20T10:20:00+05:30,23228.0
2026-03-20T10:20:00+05:30,23228.0
2026-03-20T10:20:00+05:30,23232.4492
2026-03-20T10:20:00+05:30,23239.9492
2026-03-20T10:20:00+05:30,23239.9492
2026-03-20T10:25:00+05:30,23243.4004
2026-03-20T10:25:00+05:30,23238.9492
2026-03-20T10:25:00+05:30,23240.5
2026-03-20T10:25:00+05:30,23240.0508
2026-03-20T10:25:00+05:30,23241.6992
2026-03-20T10:25:00+05:30,23241.6992
2026-03-20T10:25:00+05:30,23241.9492
2026-03-20T10:25:00+05:30,23245.1504
2026-03-20T10:25:00+05:30,23245.1504
2026-03-20T10:25:00+05:30,23251.0996
2026-03-20T10:25:00+05:30,23251.0996
2026-03-20T10:25:00+05:30,23258.1992
2026-03-20T10:25:00+05:30,23254.8496
2026-03-20T10:25:00+05:30,23250.25
2026-03-20T10:25:00+05:30,23250.25
2026-03-20T10:25:00+05:30,23251.6504
2026-03-20T10:25:00+05:30,23252.9492
2026-03-20T10:25:00+05:30,23253.0
2026-03-20T10:25:00+05:30,23255.8496
2026-03-20T10:25:00+05:30,23258.9492
2026-03-20T10:25:00+05:30,23258.4492
2026-03-20T10:25:00+05:30,23255.3008
2026-03-20T10:25:00+05:30,23255.3008
2026-03-20T10:25:00+05:30,23251.5508
2026-03-20T10:25:00+05:30,23251.5508
2026-03-20T10:25:00+05:30,23256.0
2026-03-20T10:25:00+05:30,23260.5508
2026-03-20T10:25:00+05:30,23260.9492
2026-03-20T10:30:00+05:30,23261.75
2026-03-20T10:30:00+05:30,23261.75
2026-03-20T10:30:00+05:30,23264.0996
2026-03-20T10:30:00+05:30,23264.0996
2026-03-20T10:30:00+05:30,23267.9492
2026-03-20T10:30:00+05:30,23265.3496
2026-03-20T10:30:00+05:30,23272.0996
2026-03-20T10:30:00+05:30,23270.0996
2026-03-20T10:30:00+05:30,23267.3496
2026-03-20T10:30:00+05:30,23255.6992
2026-03-20T10:30:00+05:30,23255.6992
2026-03-20T10:30:00+05:30,23260.25
2026-03-20T10:30:00+05:30,23268.4492
2026-03-20T10:30:00+05:30,23271.6504
2026-03-20T10:30:00+05:30,23272.6504
2026-03-20T10:30:00+05:30,23271.5
2026-03-20T10:30:00+05:30,23271.5
2026-03-20T10:30:00+05:30,23273.3008
2026-03-20T10:30:00+05:30,23273.3008
2026-03-20T10:30:00+05:30,23277.3008
2026-03-20T10:30:00+05:30,23277.3008
2026-03-20T10:30:00+05:30,23275.0508
2026-03-20T10:30:00+05:30,23274.8496
2026-03-20T10:30:00+05:30,23274.8496
2026-03-20T10:30:00+05:30,23276.1992
2026-03-20T10:30:00+05:30,23276.1992
2026-03-20T10:30:00+05:30,23271.9492
2026-03-20T10:30:00+05:30,23270.8008
2026-03-20T10:30:00+05:30,23270.8008
2026-03-20T10:35:00+05:30,23273.1992
2026-03-20T10:35:00+05:30,23273.25
2026-03-20T10:35:00+05:30,23274.25
2026-03-20T10:35:00+05:30,23273.9492
2026-03-20T10:35:00+05:30,23272.8008
2026-03-20T10:35:00+05:30,23275.3496
2026-03-20T10:35:00+05:30,23276.4492
2026-03-20T10:35:00+05:30,23278.1504
2026-03-20T10:35:00+05:30,23281.8496
2026-03-20T10:35:00+05:30,23281.5508
2026-03-20T10:35:00+05:30,23278.0508
2026-03-20T10:35:00+05:30,23278.0508
2026-03-20T10:35:00+05:30,23279.0996
2026-03-20T10:35:00+05:30,23272.5508
2026-03-20T10:35:00+05:30,23272.5508
2026-03-20T10:35:00+05:30,23275.5508
2026-03-20T10:35:00+05:30,23275.5508
2026-03-20T10:35:00+05:30,23275.5508
2026-03-20T10:35:00+05:30,23278.4492
2026-03-20T10:35:00+05:30,23278.4492
2026-03-20T10:35:00+05:30,23280.75
2026-03-20T10:35:00+05:30,23282.8008
2026-03-20T10:35:00+05:30,23282.8008
2026-03-20T10:35:00+05:30,23282.5
2026-03-20T10:35:00+05:30,23283.25
2026-03-20T10:35:00+05:30,23281.9492
2026-03-20T10:35:00+05:30,23286.5508
2026-03-20T10:40:00+05:30,23290.75
2026-03-20T10:40:00+05:30,23290.75
2026-03-20T10:40:00+05:30,23289.6992
2026-03-20T10:40:00+05:30,23289.6992
2026-03-20T10:40:00+05:30,23289.8496
2026-03-20T10:40:00+05:30,23289.4492
2026-03-20T10:40:00+05:30,23289.4492
2026-03-20T10:40:00+05:30,23288.3008
2026-03-20T10:40:00+05:30,23285.9492
2026-03-20T10:40:00+05:30,23286.6504
2026-03-20T10:40:00+05:30,23289.5508
2026-03-20T10:40:00+05:30,23293.8496
2026-03-20T10:40:00+05:30,23299.9004
2026-03-20T10:40:00+05:30,23299.9004
2026-03-20T10:40:00+05:30,23298.4492
2026-03-20T10:40:00+05:30,23298.4492
2026-03-20T10:40:00+05:30,23293.0996
2026-03-20T10:40:00+05:30,23292.0996
2026-03-20T10:40:00+05:30,23292.0996
2026-03-20T10:40:00+05:30,23291.3496
2026-03-20T10:40:00+05:30,23292.1992
2026-03-20T10:40:00+05:30,23290.8008
2026-03-20T10:40:00+05:30,23290.8496
2026-03-20T10:40:00+05:30,23289.5508
2026-03-20T10:40:00+05:30,23290.3008
2026-03-20T10:40:00+05:30,23290.3008
2026-03-20T10:40:00+05:30,23290.0996
2026-03-20T10:40:00+05:30,23290.1504
2026-03-20T10:45:00+05:30,23294.0
2026-03-20T10:45:00+05:30,23293.4004
2026-03-20T10:45:00+05:30,23289.3496
2026-03-20T10:45:00+05:30,23289.3496
2026-03-20T10:45:00+05:30,23290.4004
2026-03-20T10:45:00+05:30,23293.6992
2026-03-20T10:45:00+05:30,23305.1504
2026-03-20T10:45:00+05:30,23305.1504
2026-03-20T10:45:00+05:30,23309.25
2026-03-20T10:45:00+05:30,23309.25
2026-03-20T10:45:00+05:30,23306.8496
2026-03-20T10:45:00+05:30,23300.6504
2026-03-20T10:45:00+05:30,23300.6504
2026-03-20T10:45:00+05:30,23295.0508
2026-03-20T10:45:00+05:30,23291.25
2026-03-20T10:45:00+05:30,23289.6504
2026-03-20T10:45:00+05:30,23288.9492
2026-03-20T10:45:00+05:30,23289.5508
2026-03-20T10:45:00+05:30,23287.75
2026-03-20T10:45:00+05:30,23284.75
2026-03-20T10:45:00+05:30,23280.8008
2026-03-20T10:45:00+05:30,23280.8008
2026-03-20T10:45:00+05:30,23282.5996
2026-03-20T10:45:00+05:30,23284.5
2026-03-20T10:45:00+05:30,23287.4004
2026-03-20T10:45:00+05:30,23287.4004
2026-03-20T10:45:00+05:30,23293.9492
2026-03-20T10:45:00+05:30,23293.9492
2026-03-20T10:50:00+05:30,23299.75
2026-03-20T10:50:00+05:30,23299.75
2026-03-20T10:50:00+05:30,23305.3008
2026-03-20T10:50:00+05:30,23304.8008
2026-03-20T10:50:00+05:30,23304.6504
2026-03-20T10:50:00+05:30,23302.4492
2026-03-20T10:50:00+05:30,23304.0996
2026-03-20T10:50:00+05:30,23307.4492
2026-03-20T10:50:00+05:30,23302.3008
2026-03-20T10:50:00+05:30,23302.5996
2026-03-20T10:50:00+05:30,23303.0996
2026-03-20T10:50:00+05:30,23303.0996
2026-03-20T10:50:00+05:30,23304.6504
2026-03-20T10:50:00+05:30,23305.0
2026-03-20T10:50:00+05:30,23308.4004
2026-03-20T10:50:00+05:30,23308.4004
2026-03-20T10:50:00+05:30,23309.9492
2026-03-20T10:50:00+05:30,23309.25
2026-03-20T10:50:00+05:30,23311.3496
2026-03-20T10:50:00+05:30,23316.1504
2026-03-20T10:50:00+05:30,23316.8496
2026-03-20T10:50:00+05:30,23308.0996
2026-03-20T10:50:00+05:30,23305.6992
2026-03-20T10:50:00+05:30,23308.75
2026-03-20T10:50:00+05:30,23312.3008
